-4.99568E+2	-7.10094E-7
-4.95565E+2	-7.15882E-7
-4.91561E+2	-7.26198E-7
-4.87558E+2	-7.40964E-7
-4.83555E+2	-7.73862E-7
-4.79551E+2	-7.53445E-7
-4.75548E+2	-7.67837E-7
-4.71544E+2	-7.60778E-7
-4.67541E+2	-7.72208E-7
-4.63538E+2	-7.57263E-7
-4.59534E+2	-7.41298E-7
-4.55531E+2	-7.06082E-7
-4.51528E+2	-7.07154E-7
-4.47524E+2	-6.99693E-7
-4.43521E+2	-7.05846E-7
-4.39517E+2	-7.30458E-7
-4.35514E+2	-7.43771E-7
-4.31511E+2	-7.62910E-7
-4.27507E+2	-7.82974E-7
-4.23504E+2	-7.76788E-7
-4.19500E+2	-7.62158E-7
-4.15497E+2	-7.56990E-7
-4.11494E+2	-7.62050E-7
-4.07490E+2	-7.41351E-7
-4.03487E+2	-7.49091E-7
-3.99484E+2	-7.25023E-7
-3.95480E+2	-7.18907E-7
-3.91477E+2	-7.10588E-7
-3.87473E+2	-7.13659E-7
-3.83470E+2	-7.17773E-7
-3.79467E+2	-7.15744E-7
-3.75463E+2	-7.18942E-7
-3.71460E+2	-7.29257E-7
-3.67457E+2	-7.37513E-7
-3.63453E+2	-7.52505E-7
-3.59450E+2	-7.57826E-7
-3.55446E+2	-7.70348E-7
-3.51443E+2	-7.54035E-7
-3.47440E+2	-7.49311E-7
-3.43436E+2	-7.16893E-7
-3.39433E+2	-7.24770E-7
-3.35429E+2	-7.16960E-7
-3.31426E+2	-7.44421E-7
-3.27423E+2	-7.34500E-7
-3.23419E+2	-7.22467E-7
-3.19416E+2	-7.22582E-7
-3.15413E+2	-7.65322E-7
-3.11409E+2	-7.73012E-7
-3.07406E+2	-7.46158E-7
-3.03402E+2	-7.58789E-7
-2.99399E+2	-7.64262E-7
-2.95396E+2	-7.66525E-7
-2.91392E+2	-7.89289E-7
-2.87389E+2	-8.14872E-7
-2.83386E+2	-7.93375E-7
-2.79382E+2	-7.96165E-7
-2.75379E+2	-7.93625E-7
-2.71375E+2	-8.03275E-7
-2.67372E+2	-8.94169E-7
-2.63369E+2	-8.11387E-7
-2.59365E+2	-7.87919E-7
-2.55362E+2	-7.48121E-7
-2.51358E+2	-7.51964E-7
-2.47355E+2	-7.26126E-7
-2.43352E+2	-7.22462E-7
-2.39348E+2	-7.42786E-7
-2.35345E+2	-7.36834E-7
-2.31342E+2	-7.13927E-7
-2.27338E+2	-7.17371E-7
-2.23335E+2	-7.13408E-7
-2.19331E+2	-7.20651E-7
-2.15328E+2	-7.02043E-7
-2.11325E+2	-7.21531E-7
-2.07321E+2	-7.11205E-7
-2.03318E+2	-7.33456E-7
-1.99315E+2	-7.41503E-7
-1.95311E+2	-7.60311E-7
-1.91308E+2	-7.62378E-7
-1.87304E+2	-7.61120E-7
-1.83301E+2	-7.56182E-7
-1.79298E+2	-7.35741E-7
-1.75294E+2	-7.42076E-7
-1.71291E+2	-7.48128E-7
-1.67287E+2	-7.34263E-7
-1.63284E+2	-7.46191E-7
-1.59281E+2	-7.40477E-7
-1.55277E+2	-7.42725E-7
-1.51274E+2	-7.58746E-7
-1.47271E+2	-7.51033E-7
-1.43267E+2	-7.65905E-7
-1.39264E+2	-7.45099E-7
-1.35260E+2	-7.63364E-7
-1.31257E+2	-7.49687E-7
-1.27254E+2	-7.52866E-7
-1.23250E+2	-7.40766E-7
-1.19247E+2	-7.31949E-7
-1.15244E+2	-7.26989E-7
-1.11240E+2	-7.01197E-7
-1.07237E+2	-6.80728E-7
-1.03233E+2	-6.73628E-7
-9.92300E+1	-6.70707E-7
-9.52266E+1	-6.98236E-7
-9.12232E+1	-7.12093E-7
-8.72199E+1	-7.30266E-7
-8.32165E+1	-7.34459E-7
-7.92131E+1	-7.19214E-7
-7.52097E+1	-7.08274E-7
-7.12063E+1	-7.06194E-7
-6.72030E+1	-6.97981E-7
-6.31996E+1	-6.81279E-7
-5.91962E+1	-6.65870E-7
-5.51928E+1	-6.65337E-7
-5.11894E+1	-6.63903E-7
-4.71860E+1	-6.77232E-7
-4.31827E+1	-6.84474E-7
-3.91793E+1	-6.66758E-7
-3.51759E+1	-6.58260E-7
-3.11725E+1	-6.63268E-7
-2.71691E+1	-6.70163E-7
-2.31658E+1	-7.04113E-7
-1.91624E+1	-7.20771E-7
-1.51590E+1	-7.00500E-7
-1.11556E+1	-7.01937E-7
-7.15224E+0	-6.96335E-7
-3.14886E+0	-7.11975E-7
8.54522E-1	-7.02774E-7
4.85790E+0	-6.93345E-7
8.86128E+0	-6.72948E-7
1.28647E+1	-6.51930E-7
1.68680E+1	-6.58761E-7
2.08714E+1	-6.93227E-7
2.48748E+1	-6.84520E-7
2.88782E+1	-6.87656E-7
3.28816E+1	-7.03207E-7
3.68850E+1	-7.11834E-7
4.08883E+1	-7.13290E-7
4.48917E+1	-7.22111E-7
4.88951E+1	-7.05646E-7
5.28985E+1	-6.98402E-7
5.69019E+1	-6.82311E-7
6.09052E+1	-6.56902E-7
6.49086E+1	-6.62094E-7
6.89120E+1	-6.42081E-7
7.29154E+1	-6.33058E-7
7.69188E+1	-6.13949E-7
8.09221E+1	-6.11102E-7
8.49255E+1	-6.01202E-7
8.89289E+1	-6.07992E-7
9.29323E+1	-6.41821E-7
9.69357E+1	-6.78210E-7
1.00939E+2	-6.77618E-7
1.04942E+2	-6.91767E-7
1.08946E+2	-6.65977E-7
1.12949E+2	-6.52730E-7
1.16953E+2	-6.47472E-7
1.20956E+2	-6.56105E-7
1.24959E+2	-6.65058E-7
1.28963E+2	-6.60656E-7
1.32966E+2	-6.75518E-7
1.36969E+2	-6.59939E-7
1.40973E+2	-6.64786E-7
1.44976E+2	-6.69665E-7
1.48980E+2	-6.32593E-7
1.52983E+2	-6.55046E-7
1.56986E+2	-6.40680E-7
1.60990E+2	-6.30817E-7
1.64993E+2	-6.32707E-7
1.68997E+2	-6.26163E-7
1.73000E+2	-6.22938E-7
1.77003E+2	-6.17362E-7
1.81007E+2	-6.24545E-7
1.85010E+2	-6.44552E-7
1.89013E+2	-6.37587E-7
1.93017E+2	-6.39734E-7
1.97020E+2	-6.52545E-7
2.01024E+2	-6.40000E-7
2.05027E+2	-6.31619E-7
2.09030E+2	-6.32175E-7
2.13034E+2	-6.14974E-7
2.17037E+2	-6.35728E-7
2.21040E+2	-6.37395E-7
2.25044E+2	-6.31053E-7
2.29047E+2	-6.42771E-7
2.33051E+2	-6.52738E-7
2.37054E+2	-6.32793E-7
2.41057E+2	-6.34935E-7
2.45061E+2	-6.24699E-7
2.49064E+2	-6.12561E-7
2.53068E+2	-6.27212E-7
2.57071E+2	-5.93909E-7
2.61074E+2	-5.88285E-7
2.65078E+2	-6.11564E-7
2.69081E+2	-5.89706E-7
2.73084E+2	-6.00895E-7
2.77088E+2	-6.29900E-7
2.81091E+2	-6.52213E-7
2.85095E+2	-6.71226E-7
2.89098E+2	-6.57365E-7
2.93101E+2	-6.36824E-7
2.97105E+2	-6.23751E-7
3.01108E+2	-6.57769E-7
3.05111E+2	-6.41034E-7
3.09115E+2	-6.48557E-7
3.13118E+2	-6.40635E-7
3.17122E+2	-6.25229E-7
3.21125E+2	-6.26748E-7
3.25128E+2	-6.04000E-7
3.29132E+2	-6.24174E-7
3.33135E+2	-6.48488E-7
3.37139E+2	-6.41692E-7
3.41142E+2	-6.37472E-7
3.45145E+2	-6.32016E-7
3.49149E+2	-6.47224E-7
3.53152E+2	-6.30649E-7
3.57155E+2	-5.90825E-7
3.61159E+2	-6.08559E-7
3.65162E+2	-5.84709E-7
3.69166E+2	-6.05029E-7
3.73169E+2	-5.81349E-7
3.77172E+2	-5.90971E-7
3.81176E+2	-6.30939E-7
3.85179E+2	-6.04993E-7
3.89182E+2	-6.23646E-7
3.93186E+2	-6.40551E-7
3.97189E+2	-6.55681E-7
4.01193E+2	-6.36039E-7
4.05196E+2	-6.01240E-7
4.09199E+2	-6.09353E-7
4.13203E+2	-5.78762E-7
4.17206E+2	-6.03892E-7
4.21210E+2	-5.82320E-7
4.25213E+2	-5.82677E-7
4.29216E+2	-6.05298E-7
4.33220E+2	-6.11605E-7
4.37223E+2	-5.64219E-7
4.41226E+2	-5.82470E-7
4.45230E+2	-5.88806E-7
4.49233E+2	-5.79484E-7
4.53237E+2	-6.05395E-7
4.57240E+2	-6.05102E-7
4.61243E+2	-5.95639E-7
4.65247E+2	-5.81425E-7
4.69250E+2	-5.96861E-7
4.73253E+2	-6.25126E-7
4.77257E+2	-5.93179E-7
4.81260E+2	-6.38778E-7
4.85264E+2	-6.04288E-7
4.89267E+2	-5.93260E-7
4.93270E+2	-6.16408E-7
4.97274E+2	-6.06854E-7
5.01277E+2	-5.96477E-7
5.05281E+2	-5.66632E-7
5.09284E+2	-5.40753E-7
5.13287E+2	-5.37457E-7
5.17291E+2	-5.43198E-7
5.21294E+2	-6.01491E-7
5.25297E+2	-5.34725E-7
5.29301E+2	-5.66650E-7
5.33304E+2	-5.53121E-7
5.37308E+2	-5.50969E-7
5.41311E+2	-5.61407E-7
5.45314E+2	-5.88678E-7
5.49318E+2	-5.93486E-7
5.53321E+2	-5.81496E-7
5.57324E+2	-5.84966E-7
5.61328E+2	-5.73683E-7
5.65331E+2	-5.77973E-7
5.69335E+2	-6.67737E-7
5.73338E+2	-6.00648E-7
5.77341E+2	-5.96743E-7
5.81345E+2	-5.77686E-7
5.85348E+2	-5.84070E-7
5.89352E+2	-5.68615E-7
5.93355E+2	-5.26562E-7
5.97358E+2	-5.44332E-7
6.01362E+2	-5.08767E-7
6.05365E+2	-5.19402E-7
6.09368E+2	-5.17245E-7
6.13372E+2	-5.19032E-7
6.17375E+2	-5.28004E-7
6.21379E+2	-5.53824E-7
6.25382E+2	-5.55620E-7
6.29385E+2	-5.71461E-7
6.33389E+2	-6.04139E-7
6.37392E+2	-5.54900E-7
6.41395E+2	-5.42016E-7
6.45399E+2	-5.62675E-7
6.49402E+2	-5.52169E-7
6.53406E+2	-5.38414E-7
6.57409E+2	-5.14879E-7
6.61412E+2	-5.37096E-7
6.65416E+2	-5.50248E-7
6.69419E+2	-5.39711E-7
6.73423E+2	-5.82213E-7
6.77426E+2	-6.13731E-7
6.81429E+2	-6.27571E-7
6.85433E+2	-5.77627E-7
6.89436E+2	-6.12695E-7
6.93439E+2	-5.91698E-7
6.97443E+2	-5.61847E-7
7.01446E+2	-5.76791E-7
7.05450E+2	-5.61841E-7
7.09453E+2	-5.82282E-7
7.13456E+2	-5.74913E-7
7.17460E+2	-5.82661E-7
7.21463E+2	-5.55295E-7
7.25466E+2	-5.94137E-7
7.29470E+2	-6.09336E-7
7.33473E+2	-5.62735E-7
7.37477E+2	-5.74262E-7
7.41480E+2	-5.56802E-7
7.45483E+2	-5.61714E-7
7.49487E+2	-5.39684E-7
7.53490E+2	-5.45932E-7
7.57494E+2	-5.93519E-7
7.61497E+2	-5.26971E-7
7.65500E+2	-5.84284E-7
7.69504E+2	-5.41673E-7
7.73507E+2	-5.54884E-7
7.77510E+2	-5.46148E-7
7.81514E+2	-5.41452E-7
7.85517E+2	-5.36164E-7
7.89521E+2	-5.19160E-7
7.93524E+2	-5.26289E-7
7.97527E+2	-5.23792E-7
8.01531E+2	-5.49394E-7
8.05534E+2	-5.69371E-7
8.09537E+2	-5.50538E-7
8.13541E+2	-5.21558E-7
8.17544E+2	-5.29308E-7
8.21548E+2	-5.56259E-7
8.25551E+2	-5.38470E-7
8.29554E+2	-5.15685E-7
8.33558E+2	-5.31872E-7
8.37561E+2	-4.93205E-7
8.41565E+2	-4.72726E-7
8.45568E+2	-4.71175E-7
8.49571E+2	-5.02940E-7
8.53575E+2	-5.31016E-7
8.57578E+2	-5.05706E-7
8.61581E+2	-5.03904E-7
8.65585E+2	-5.22488E-7
8.69588E+2	-5.56230E-7
8.73592E+2	-5.32762E-7
8.77595E+2	-5.06910E-7
8.81598E+2	-5.18206E-7
8.85602E+2	-5.02769E-7
8.89605E+2	-5.03585E-7
8.93608E+2	-5.05972E-7
8.97612E+2	-5.59211E-7
9.01615E+2	-5.74021E-7
9.05619E+2	-5.49022E-7
9.09622E+2	-5.50249E-7
9.13625E+2	-5.42626E-7
9.17629E+2	-5.76944E-7
9.21632E+2	-5.56332E-7
9.25636E+2	-5.66418E-7
9.29639E+2	-5.55636E-7
9.33642E+2	-5.37721E-7
9.37646E+2	-5.24174E-7
9.41649E+2	-5.40463E-7
9.45652E+2	-5.68836E-7
9.49656E+2	-5.37510E-7
9.53659E+2	-5.48908E-7
9.57663E+2	-5.37262E-7
9.61666E+2	-5.23153E-7
9.65669E+2	-5.54592E-7
9.69673E+2	-5.46447E-7
9.73676E+2	-5.34949E-7
9.77679E+2	-5.65218E-7
9.81683E+2	-5.45174E-7
9.85686E+2	-5.21585E-7
9.89690E+2	-5.26421E-7
9.93693E+2	-5.44504E-7
9.97696E+2	-5.56128E-7
1.00170E+3	-5.29156E-7
